YYYYMMDD	Hour	Lat	Long	Course	PL	Distance	Ice_Log	URL_W	Url_E	Note	Ice_1	Ice_2	Orig Lat	Orig Lon	Orig Course	DirT	Kts	Baro	Dry	Wet	Weather	Low	Mid	High	Ceil	From	Amount	VisM	People
1946-12-30	10	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						160	2				1	st			65	160	3		
1946-12-30	11	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						190	1				1	st			65	190	3		
1946-12-30	12	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	"Noon: Naval Supply Depot, San Pedro"						190	3				1	st			65	190	3		
1946-12-30	13	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						210	4				1	st			65	210	3		
1946-12-30	14	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						200	4				1	st			65	200	3		
1946-12-30	15	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						200	3				1	st			65	200	3		
1946-12-30	16	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						190	2				1	st			65	190	2		
1946-12-30	17	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						240	2				1	st			65	240	2		
1946-12-30	18	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						245	2				1	st			65	245	2		
1946-12-30	19	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						250	2				1	st			65	250	2		
1946-12-30	20	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						270	0				1	st			65	270	2		
1946-12-30	21	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						310	2				1	st			65	310	2		
1946-12-30	22	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						250	0				1	st			65	250	2		
1946-12-30	23	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						245	2				1	st			65	255	2		
1946-12-30	24	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0010.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0011.jpg	 						240	2				1	st			65	240	2		
1946-12-31	1	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						115	6					st			65	115	3	2	
1946-12-31	2	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						220	5					st			65	115	3	2	
1946-12-31	3	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						220	4					st			65	220	3	2	
1946-12-31	4	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						220	4					st			65	220	3	2	
1946-12-31	5	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						160	1					st			65	220	3	2	
1946-12-31	6	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						160	3					st			65	160	3	2	
1946-12-31	7	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						180	3					st			65	160	4	2	
1946-12-31	8	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						210	7					st			65	160	2	4	
1946-12-31	9	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						300	5								99		0	4	
1946-12-31	10	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						315	1								99		0	4	
1946-12-31	11	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						315	3								99		0	4	
1946-12-31	12	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	"Noon: Naval Supply Depot, San Pedro"						315	5								99		0	4	
1946-12-31	13	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						310	3								99		0	7	
1946-12-31	14	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						290	8								99		0	7	
1946-12-31	15	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						290	8								99		0	7	
1946-12-31	16	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						270	6								99		0	7	
1946-12-31	17	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						280	7								99		0	4	
1946-12-31	18	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						130	13					st			65	130	3	4	
1946-12-31	19	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						130	10					st			65	130	3	4	
1946-12-31	20	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						115	8					st			65	115	3	4	
1946-12-31	21	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						115	7					st			65	115	3	4	
1946-12-31	22	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						130	7					st			65	130	3	4	
1946-12-31	23	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						145	8					st			65	140	2	4	
1946-12-31	24	33.72	-118.27					https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0012.jpg	https://s3.amazonaws.com/NARAprodstorage/opastorage/live/17/7948/7794817/content/arcmedia/dc-metro/594258-navy-deck-logs/batch-y/burton-island-agb-1-1946-12/burton-island-agb-1-1946-12-0013.jpg	 						145	8					st			65	145	2	4	
